Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Friday, Sep 20",SEA,@,TEX,W,8.0,2.0,N,2
"Saturday, Sep 21",SEA,@,TEX,W,8.0,4.0,N,3
"Sunday, Sep 22",SEA,@,TEX,L-wo,5.0,6.0,D,-1
"Thursday, Mar 28",TEX,Home,CHC,W-wo,4.0,3.0,N,1
"Saturday, Mar 30",TEX,Home,CHC,W,11.0,2.0,N,2
"Sunday, Mar 31",TEX,Home,CHC,L,5.0,9.0,D,-1
"Friday, Apr 19",TEX,@,ATL,L,3.0,8.0,N,-1
"Saturday, Apr 20",TEX,@,ATL,L,2.0,5.0,N,-2
"Sunday, Apr 21",TEX,@,ATL,W,6.0,4.0,N,1
"Friday, Apr 26",TEX,Home,CIN,W,2.0,1.0,N,1
"Saturday, Apr 27",TEX,Home,CIN,L,4.0,8.0,D,-1
"Sunday, Apr 28",TEX,Home,CIN,W,4.0,3.0,D,1
"Tuesday, Apr 30",TEX,Home,WSN,W,7.0,1.0,N,2
"Wednesday, May 1",TEX,Home,WSN,L,0.0,1.0,N,-1
"Thursday, May 2",TEX,Home,WSN,W,6.0,0.0,D,1
"Friday, May 10",TEX,@,COL,L,2.0,4.0,N,-1
"Saturday, May 11",TEX,@,COL,L,3.0,8.0,N,-2
"Sunday, May 12",TEX,@,COL,L,1.0,3.0,D,-3
"Tuesday, May 21",TEX,@,PHI,L,2.0,5.0,N,-2
"Wednesday, May 22",TEX,@,PHI,L,4.0,11.0,N,-3
"Thursday, May 23",TEX,@,PHI,L,2.0,5.0,D,-4
"Tuesday, May 28",TEX,Home,ARI,W,4.0,2.0,N,2
"Wednesday, May 29",TEX,Home,ARI,W,6.0,1.0,D,3
"Friday, May 31",TEX,@,MIA,L,2.0,8.0,N,-1
"Saturday, Jun 1",TEX,@,MIA,W,7.0,0.0,D,1
"Sunday, Jun 2",TEX,@,MIA,W,6.0,0.0,D,2
"Friday, Jun 7",TEX,Home,SFG,L,2.0,5.0,N,-1
"Saturday, Jun 8",TEX,Home,SFG,L,1.0,3.0,D,-2
"Sunday, Jun 9",TEX,Home,SFG,W,7.0,2.0,D,1
"Tuesday, Jun 11",TEX,@,LAD,L,2.0,15.0,N,-1
"Wednesday, Jun 12",TEX,@,LAD,W,3.0,2.0,N,1
"Thursday, Jun 13",TEX,@,LAD,W,3.0,1.0,N,2
"Monday, Jun 17",TEX,Home,NYM,L,2.0,14.0,N,-4
"Tuesday, Jun 18",TEX,Home,NYM,L,6.0,7.0,N,-5
"Wednesday, Jun 19",TEX,Home,NYM,W,5.0,3.0,N,1
"Monday, Jun 24",TEX,@,MIL,L,3.0,6.0,N,-1
"Tuesday, Jun 25",TEX,@,MIL,L,1.0,3.0,N,-2
"Wednesday, Jun 26",TEX,@,MIL,L-wo,5.0,6.0,D,-3
"Tuesday, Jul 2",TEX,Home,SDP,W,7.0,0.0,N,2
"Wednesday, Jul 3",TEX,Home,SDP,L,4.0,6.0,N,-1
"Thursday, Jul 4",TEX,Home,SDP,L,1.0,3.0,D,-2
"Monday, Jul 29",TEX,@,STL,W,6.0,3.0,N,1
"Tuesday, Jul 30",TEX,@,STL,L,1.0,8.0,N,-1
"Wednesday, Jul 31",TEX,@,STL,L,1.0,10.0,D,-2
"Monday, Aug 19",TEX,Home,PIT,W,4.0,3.0,N,2
"Tuesday, Aug 20",TEX,Home,PIT,L,0.0,4.0,N,-1
"Wednesday, Aug 21",TEX,Home,PIT,W-wo,1.0,0.0,D,1
"Tuesday, Sep 10",TEX,@,ARI,L,0.0,6.0,N,-1
"Wednesday, Sep 11",TEX,@,ARI,L,4.0,14.0,D,-2
"Thursday, Mar 28",ARI,Home,COL,W,16.0,1.0,N,1
"Friday, Mar 29",ARI,Home,COL,W,7.0,3.0,N,2
"Saturday, Mar 30",ARI,Home,COL,L,4.0,9.0,N,-1
"Sunday, Mar 31",ARI,Home,COL,W,5.0,1.0,D,1
"Friday, Apr 5",ARI,@,ATL,L-wo,5.0,6.0,N,-2
"Saturday, Apr 6",ARI,@,ATL,L,8.0,9.0,N,-3
"Sunday, Apr 7",ARI,@,ATL,L,2.0,5.0,D,-4
"Monday, Apr 8",ARI,@,COL,L,5.0,7.0,N,-5
"Tuesday, Apr 9",ARI,@,COL,W,3.0,2.0,N,1
"Wednesday, Apr 10",ARI,@,COL,W,5.0,3.0,D,2
"Friday, Apr 12",ARI,Home,STL,L,6.0,9.0,N,-1
"Saturday, Apr 13",ARI,Home,STL,W,4.0,2.0,N,1
"Sunday, Apr 14",ARI,Home,STL,W,5.0,0.0,D,2
"Monday, Apr 15",ARI,Home,CHC,L,2.0,3.0,N,-1
"Tuesday, Apr 16",ARI,Home,CHC,W-wo,12.0,11.0,N,1
"Wednesday, Apr 17",ARI,Home,CHC,L,3.0,5.0,D,-1
"Thursday, Apr 18",ARI,@,SFG,L,0.0,5.0,N,-2
"Friday, Apr 19",ARI,@,SFG,W,17.0,1.0,N,1
"Saturday, Apr 20",ARI,@,SFG,L,3.0,7.0,D,-1
"Sunday, Apr 21",ARI,@,SFG,W,5.0,3.0,D,1
"Monday, Apr 22",ARI,@,STL,L-wo,3.0,5.0,N,-1
"Tuesday, Apr 23",ARI,@,STL,W,14.0,1.0,N,1
"Wednesday, Apr 24",ARI,@,STL,L,1.0,5.0,D,-1
"Monday, Apr 29",ARI,Home,LAD,L,4.0,8.0,N,-1
"Tuesday, Apr 30",ARI,Home,LAD,W-wo,4.0,3.0,N,1
"Wednesday, May 1",ARI,Home,LAD,L,0.0,8.0,N,-1
"Friday, May 3",ARI,Home,SDP,L,1.0,7.0,N,-2
"Saturday, May 4",ARI,Home,SDP,L,1.0,13.0,N,-3
"Sunday, May 5",ARI,Home,SDP,W,11.0,4.0,D,1
"Tuesday, May 7",ARI,@,CIN,W,6.0,2.0,N,2
"Wednesday, May 8",ARI,@,CIN,W,4.0,3.0,N,3
"Thursday, May 9",ARI,@,CIN,W,5.0,4.0,D,4
"Monday, May 13",ARI,Home,CIN,W-wo,6.0,5.0,N,2
"Tuesday, May 14",ARI,Home,CIN,L,2.0,6.0,N,-1
"Wednesday, May 15",ARI,Home,CIN,W,2.0,1.0,D,1
"Monday, May 20",ARI,@,LAD,L,4.0,6.0,N,-1
"Tuesday, May 21",ARI,@,LAD,W,7.0,3.0,N,1
"Wednesday, May 22",ARI,@,LAD,W,6.0,0.0,N,2
"Friday, May 24",ARI,Home,MIA,L,0.0,3.0,N,-1
"Saturday, May 25",ARI,Home,MIA,W,3.0,2.0,N,1
"Sunday, May 26",ARI,Home,MIA,L,1.0,3.0,D,-1
"Thursday, May 30",ARI,@,NYM,L,2.0,3.0,N,-4
"Friday, May 31",ARI,@,NYM,L,9.0,10.0,N,-5
"Saturday, Jun 1",ARI,@,NYM,W,10.0,5.0,D,1
"Sunday, Jun 2",ARI,@,NYM,W,5.0,4.0,D,2
"Monday, Jun 3",ARI,Home,SFG,W-wo,4.0,2.0,N,3
"Tuesday, Jun 4",ARI,Home,SFG,W,8.0,5.0,N,4
"Wednesday, Jun 5",ARI,Home,SFG,L,3.0,9.0,D,-1
"Thursday, Jun 6",ARI,@,SDP,W,4.0,3.0,N,1
"Friday, Jun 7",ARI,@,SDP,L,3.0,10.0,N,-1
"Saturday, Jun 8",ARI,@,SDP,L,1.0,13.0,N,-2
"Sunday, Jun 9",ARI,@,SDP,W,9.0,3.0,D,1
"Tuesday, Jun 18",ARI,@,WSN,W,5.0,0.0,N,2
"Wednesday, Jun 19",ARI,@,WSN,L,1.0,3.0,D,-1
"Thursday, Jun 20",ARI,@,WSN,W,5.0,2.0,D,1
"Friday, Jun 21",ARI,@,PHI,W,5.0,4.0,N,2
"Saturday, Jun 22",ARI,@,PHI,L,1.0,12.0,D,-1
"Sunday, Jun 23",ARI,@,PHI,L,1.0,4.0,D,-2
"Tuesday, Jul 2",ARI,@,LAD,L-wo,5.0,6.0,N,-1
"Wednesday, Jul 3",ARI,@,LAD,W,12.0,4.0,N,1
"Thursday, Jul 4",ARI,@,LAD,W,9.0,3.0,N,2
"Friday, Jul 5",ARI,@,SDP,L-wo,8.0,10.0,N,-1
"Saturday, Jul 6",ARI,@,SDP,W,7.0,5.0,N,1
"Sunday, Jul 7",ARI,@,SDP,W,9.0,1.0,D,2
"Monday, Jul 8",ARI,Home,ATL,L,4.0,5.0,N,-1
"Tuesday, Jul 9",ARI,Home,ATL,L,2.0,6.0,N,-2
"Wednesday, Jul 10",ARI,Home,ATL,W,7.0,5.0,N,1
"Thursday, Jul 11",ARI,Home,ATL,W,1.0,0.0,N,2
"Friday, Jul 19",ARI,@,CHC,W,5.0,2.0,D,1
"Saturday, Jul 20",ARI,@,CHC,W,3.0,0.0,N,2
"Sunday, Jul 21",ARI,@,CHC,L-wo,1.0,2.0,D,-1
"Friday, Jul 26",ARI,Home,PIT,W,4.0,3.0,N,3
"Saturday, Jul 27",ARI,Home,PIT,W,9.0,5.0,N,4
"Sunday, Jul 28",ARI,Home,PIT,L,5.0,6.0,D,-1
"Monday, Jul 29",ARI,Home,WSN,W-wo,9.0,8.0,N,1
"Tuesday, Jul 30",ARI,Home,WSN,W,17.0,0.0,N,2
"Wednesday, Jul 31",ARI,Home,WSN,W,5.0,4.0,D,3
"Friday, Aug 2",ARI,@,PIT,W,9.0,8.0,N,4
"Saturday, Aug 3",ARI,@,PIT,L,2.0,4.0,N,-1
"Sunday, Aug 4",ARI,@,PIT,W,6.0,5.0,D,1
"Thursday, Aug 8",ARI,Home,PHI,L,4.0,6.0,N,-1
"Friday, Aug 9",ARI,Home,PHI,W-wo,3.0,2.0,N,1
"Saturday, Aug 10",ARI,Home,PHI,W,11.0,1.0,N,2
"Sunday, Aug 11",ARI,Home,PHI,W,12.0,5.0,D,3
"Monday, Aug 12",ARI,Home,COL,W,5.0,4.0,N,4
"Tuesday, Aug 13",ARI,Home,COL,W-wo,4.0,3.0,N,5
"Wednesday, Aug 14",ARI,Home,COL,W,11.0,4.0,D,6
"Monday, Aug 19",ARI,@,MIA,W,9.0,6.0,N,1
"Tuesday, Aug 20",ARI,@,MIA,W,3.0,1.0,N,2
"Wednesday, Aug 21",ARI,@,MIA,W,10.0,8.0,N,3
"Tuesday, Aug 27",ARI,Home,NYM,L,3.0,8.0,N,-1
"Wednesday, Aug 28",ARI,Home,NYM,W,8.0,5.0,N,1
"Thursday, Aug 29",ARI,Home,NYM,L,2.0,3.0,D,-1
"Friday, Aug 30",ARI,Home,LAD,L,9.0,10.0,N,-2
"Saturday, Aug 31",ARI,Home,LAD,L,6.0,8.0,N,-3
"Sunday, Sep 1",ARI,Home,LAD,W,14.0,3.0,D,1
"Monday, Sep 2",ARI,Home,LAD,L,6.0,11.0,D,-1
"Tuesday, Sep 3",ARI,@,SFG,W,8.0,7.0,N,1
"Wednesday, Sep 4",ARI,@,SFG,W,6.0,4.0,N,2
"Thursday, Sep 5",ARI,@,SFG,L-wo,2.0,3.0,D,-1
"Friday, Sep 13",ARI,Home,MIL,L,1.0,2.0,N,-1
"Saturday, Sep 14",ARI,Home,MIL,L,8.0,15.0,N,-2
"Sunday, Sep 15",ARI,Home,MIL,W-wo,11.0,10.0,D,1
"Monday, Sep 16",ARI,@,COL,L-wo,2.0,3.0,N,-1
"Tuesday, Sep 17",ARI,@,COL,L,2.0,8.0,N,-2
"Wednesday, Sep 18",ARI,@,COL,W,9.0,4.0,D,1
"Thursday, Sep 19",ARI,@,MIL,W,5.0,1.0,N,2
"Friday, Sep 20",ARI,@,MIL,W,7.0,4.0,N,3
"Saturday, Sep 21",ARI,@,MIL,W,5.0,0.0,N,4
"Sunday, Sep 22",ARI,@,MIL,L,9.0,10.0,D,-1
"Monday, Sep 23",ARI,Home,SFG,L,3.0,6.0,N,-2
"Tuesday, Sep 24",ARI,Home,SFG,L,0.0,11.0,N,-3
"Wednesday, Sep 25",ARI,Home,SFG,W,8.0,2.0,N,1
"Friday, Sep 27",ARI,Home,SDP,L,3.0,5.0,N,-1
"Saturday, Sep 28",ARI,Home,SDP,L,0.0,5.0,N,-2
"Sunday, Sep 29",ARI,Home,SDP,W,11.0,2.0,D,1
"Friday, Mar 29",ATL,@,PHI,W,9.0,3.0,D,1
"Saturday, Mar 30",ATL,@,PHI,W,12.0,4.0,D,2
"Sunday, Mar 31",ATL,@,PHI,L,4.0,5.0,D,-1
"Monday, Apr 8",ATL,Home,NYM,L,7.0,8.0,N,-1
"Tuesday, Apr 9",ATL,Home,NYM,W,6.0,5.0,N,1
"Thursday, Apr 11",ATL,Home,NYM,L,4.0,16.0,D,-1
"Friday, Apr 12",ATL,@,MIA,W,8.0,1.0,N,1
"Saturday, Apr 13",ATL,@,MIA,L,1.0,5.0,D,-1
"Sunday, Apr 14",ATL,@,MIA,W,9.0,7.0,D,1
"Monday, Apr 22",ATL,Home,MIA,W,3.0,0.0,N,1
"Tuesday, Apr 23",ATL,Home,MIA,W,5.0,0.0,N,2
"Wednesday, Apr 24",ATL,Home,MIA,W-wo,4.0,3.0,N,3
"Friday, May 3",ATL,@,LAD,L-wo,3.0,4.0,N,-1
"Saturday, May 4",ATL,@,LAD,L,2.0,11.0,N,-2
"Sunday, May 5",ATL,@,LAD,L,1.0,5.0,D,-3
"Friday, May 10",ATL,@,NYM,W,4.0,2.0,N,3
"Saturday, May 11",ATL,@,NYM,W,4.0,1.0,D,4
"Sunday, May 12",ATL,@,NYM,L-wo,3.0,4.0,N,-1
"Monday, May 13",ATL,Home,CHC,W,2.0,0.0,N,1
"Tuesday, May 14",ATL,Home,CHC,W,7.0,0.0,N,2
"Wednesday, May 15",ATL,Home,CHC,L,1.0,7.0,N,-1
"Friday, May 17",ATL,Home,SDP,L,1.0,3.0,N,-2
"Sunday, May 19",ATL,Home,SDP,L,1.0,9.0,N,-3
"Monday, May 20 (1)",ATL,Home,SDP,L,5.0,6.0,D,-4
"Monday, May 20 (2)",ATL,Home,SDP,W,3.0,0.0,N,1
"Tuesday, May 21",ATL,@,CHC,L-wo,3.0,4.0,N,-1
"Wednesday, May 22",ATL,@,CHC,W,9.0,2.0,N,1
"Thursday, May 23",ATL,@,CHC,W,3.0,0.0,D,2
"Friday, May 24",ATL,@,PIT,L,5.0,11.0,N,-1
"Saturday, May 25",ATL,@,PIT,L,1.0,4.0,D,-2
"Sunday, May 26",ATL,@,PIT,W,8.0,1.0,D,1
"Monday, May 27",ATL,Home,WSN,L,4.0,8.0,D,-1
"Tuesday, May 28",ATL,Home,WSN,W,2.0,0.0,N,1
"Wednesday, May 29",ATL,Home,WSN,L,2.0,7.0,N,-1
"Thursday, May 30",ATL,Home,WSN,L,1.0,3.0,N,-2
"Thursday, Jun 6",ATL,@,WSN,W,5.0,2.0,N,1
"Friday, Jun 7",ATL,@,WSN,L,1.0,2.0,N,-1
"Saturday, Jun 8",ATL,@,WSN,L,3.0,7.0,D,-2
"Sunday, Jun 9",ATL,@,WSN,L,5.0,8.0,D,-3
"Monday, Jun 24",ATL,@,STL,L,3.0,4.0,N,-1
"Wednesday, Jun 26 (1)",ATL,@,STL,W,6.0,2.0,D,1
"Wednesday, Jun 26 (2)",ATL,@,STL,L,1.0,4.0,N,-1
"Friday, Jun 28",ATL,Home,PIT,W,6.0,1.0,N,1
"Saturday, Jun 29",ATL,Home,PIT,W-wo,2.0,1.0,D,2
"Sunday, Jun 30",ATL,Home,PIT,L,2.0,4.0,D,-1
"Tuesday, Jul 2",ATL,Home,SFG,L,3.0,5.0,N,-2
"Wednesday, Jul 3",ATL,Home,SFG,W,3.0,1.0,N,1
"Thursday, Jul 4",ATL,Home,SFG,L,2.0,4.0,N,-1
"Friday, Jul 5",ATL,Home,PHI,L,6.0,8.0,N,-2
"Saturday, Jul 6",ATL,Home,PHI,W,5.0,1.0,N,1
"Sunday, Jul 7",ATL,Home,PHI,W,6.0,0.0,D,2
"Friday, Jul 12",ATL,@,SDP,W,6.0,1.0,N,1
"Saturday, Jul 13",ATL,@,SDP,L,0.0,4.0,D,-1
"Sunday, Jul 14",ATL,@,SDP,W,6.0,3.0,D,1
"Saturday, Jul 20 (1)",ATL,Home,STL,W-wo,3.0,2.0,D,2
"Saturday, Jul 20 (2)",ATL,Home,STL,L,5.0,9.0,N,-1
"Sunday, Jul 21",ATL,Home,STL,L,2.0,6.0,D,-2
"Monday, Jul 22",ATL,Home,CIN,L,1.0,4.0,N,-3
"Wednesday, Jul 24",ATL,Home,CIN,L,4.0,9.0,D,-4
"Thursday, Jul 25",ATL,@,NYM,L-wo,2.0,3.0,N,-5
"Friday, Jul 26",ATL,@,NYM,L,4.0,8.0,N,-6
"Saturday, Jul 27",ATL,@,NYM,W,4.0,0.0,D,1
"Sunday, Jul 28",ATL,@,NYM,W,9.0,2.0,D,2
"Monday, Jul 29",ATL,@,MIL,L,3.0,8.0,N,-1
"Tuesday, Jul 30",ATL,@,MIL,W,5.0,1.0,N,1
"Wednesday, Jul 31",ATL,@,MIL,W,6.0,2.0,D,2
"Thursday, Aug 1",ATL,Home,MIA,W,4.0,2.0,N,3
"Friday, Aug 2",ATL,Home,MIA,W,5.0,3.0,N,4
"Saturday, Aug 3",ATL,Home,MIA,L,3.0,4.0,N,-1
"Sunday, Aug 4",ATL,Home,MIA,L,0.0,7.0,D,-2
"Tuesday, Aug 6",ATL,Home,MIL,L,0.0,10.0,N,-3
"Wednesday, Aug 7",ATL,Home,MIL,L,5.0,8.0,N,-4
"Thursday, Aug 8",ATL,Home,MIL,L,7.0,16.0,D,-5
"Friday, Aug 9",ATL,@,COL,L,5.0,6.0,N,-6
"Saturday, Aug 10",ATL,@,COL,W,11.0,8.0,N,1
"Sunday, Aug 11",ATL,@,COL,L,8.0,9.0,D,-1
"Monday, Aug 12",ATL,@,SFG,W,1.0,0.0,N,1
"Tuesday, Aug 13",ATL,@,SFG,W,4.0,3.0,N,2
"Wednesday, Aug 14",ATL,@,SFG,W,13.0,2.0,N,3
"Thursday, Aug 15",ATL,@,SFG,L,0.0,6.0,D,-1
"Tuesday, Aug 20",ATL,Home,PHI,W,3.0,1.0,N,3
"Wednesday, Aug 21",ATL,Home,PHI,L,2.0,3.0,N,-1
"Thursday, Aug 22",ATL,Home,PHI,W,3.0,2.0,N,1
"Friday, Aug 23",ATL,Home,WSN,W-wo,3.0,2.0,N,2
"Saturday, Aug 24",ATL,Home,WSN,W,4.0,2.0,N,3
"Sunday, Aug 25",ATL,Home,WSN,L,1.0,5.0,D,-1
"Thursday, Aug 29",ATL,@,PHI,L,4.0,5.0,N,-1
"Friday, Aug 30",ATL,@,PHI,W,7.0,2.0,N,1
"Saturday, Aug 31",ATL,@,PHI,L,0.0,3.0,N,-1
"Sunday, Sep 1",ATL,@,PHI,L-wo,2.0,3.0,N,-2
"Tuesday, Sep 3",ATL,Home,COL,W,3.0,0.0,N,1
"Wednesday, Sep 4",ATL,Home,COL,W,5.0,2.0,N,2
"Thursday, Sep 5",ATL,Home,COL,L,1.0,3.0,N,-1
"Monday, Sep 9",ATL,Home,CIN,L,0.0,1.0,N,-1
"Tuesday, Sep 10",ATL,@,WSN,W,12.0,0.0,N,1
"Wednesday, Sep 11",ATL,@,WSN,L,1.0,5.0,N,-1
"Friday, Sep 13",ATL,Home,LAD,W,6.0,2.0,N,1
"Saturday, Sep 14",ATL,Home,LAD,W,10.0,1.0,N,2
"Sunday, Sep 15",ATL,Home,LAD,L,2.0,9.0,N,-1
"Monday, Sep 16",ATL,Home,LAD,L,0.0,9.0,N,-2
"Tuesday, Sep 17",ATL,@,CIN,L,5.0,6.0,N,-3
"Wednesday, Sep 18",ATL,@,CIN,W,7.0,1.0,N,1
"Thursday, Sep 19",ATL,@,CIN,W,15.0,3.0,D,2
"Friday, Sep 20",ATL,@,MIA,L,3.0,4.0,N,-1
"Saturday, Sep 21",ATL,@,MIA,W,6.0,2.0,D,1
"Sunday, Sep 22",ATL,@,MIA,W,5.0,4.0,D,2
"Tuesday, Sep 24",ATL,Home,NYM,W,5.0,1.0,N,3
"Monday, Sep 30 (1)",ATL,Home,NYM,L,7.0,8.0,D,-2
"Monday, Sep 30 (2)",ATL,Home,NYM,W,3.0,0.0,D,1
"Thursday, Mar 28",MIA,Home,PIT,L,5.0,6.0,D,-1
"Friday, Mar 29",MIA,Home,PIT,L,2.0,7.0,N,-2
"Saturday, Mar 30",MIA,Home,PIT,L,3.0,9.0,D,-3
"Sunday, Mar 31",MIA,Home,PIT,L,7.0,9.0,D,-4
"Thursday, Apr 4",MIA,@,STL,L,5.0,8.0,D,-8
"Saturday, Apr 6",MIA,@,STL,L,1.0,3.0,D,-9
"Sunday, Apr 7",MIA,@,STL,W,10.0,3.0,D,1
"Monday, Apr 15",MIA,Home,SFG,L,3.0,4.0,N,-2
"Tuesday, Apr 16",MIA,Home,SFG,W,6.0,3.0,N,1
"Wednesday, Apr 17",MIA,Home,SFG,L,1.0,3.0,D,-1
"Friday, Apr 19",MIA,@,CHC,L,3.0,8.0,D,-2
"Saturday, Apr 20 (1)",MIA,@,CHC,W,3.0,2.0,D,1
"Saturday, Apr 20 (2)",MIA,@,CHC,L,3.0,5.0,N,-1
"Sunday, Apr 21",MIA,@,CHC,W,6.0,3.0,D,1
"Friday, Apr 26",MIA,Home,WSN,L,1.0,3.0,N,-4
"Saturday, Apr 27",MIA,Home,WSN,L,4.0,11.0,D,-5
"Sunday, Apr 28",MIA,Home,WSN,L,9.0,12.0,D,-6
"Monday, Apr 29",MIA,Home,WSN,L,2.0,7.0,N,-7
"Tuesday, Apr 30",MIA,Home,COL,W-wo,7.0,6.0,N,1
"Wednesday, May 1",MIA,Home,COL,W,4.0,1.0,N,2
"Thursday, May 2",MIA,Home,COL,W-wo,5.0,4.0,D,3
"Monday, May 6",MIA,@,LAD,L,3.0,6.0,N,-1
"Tuesday, May 7",MIA,@,LAD,L,2.0,8.0,N,-2
"Wednesday, May 8",MIA,@,LAD,L,1.0,3.0,D,-3
"Friday, May 10",MIA,Home,PHI,L,2.0,8.0,N,-4
"Saturday, May 11",MIA,Home,PHI,L,3.0,8.0,D,-5
"Sunday, May 12",MIA,Home,PHI,W-wo,7.0,6.0,D,1
"Friday, May 17",MIA,Home,NYM,W,8.0,0.0,N,3
"Saturday, May 18",MIA,Home,NYM,W-wo,10.0,9.0,D,4
"Sunday, May 19",MIA,Home,NYM,L,3.0,7.0,D,-1
"Monday, May 20",MIA,Home,MIL,W-wo,3.0,2.0,N,1
"Tuesday, May 21",MIA,Home,MIL,L,5.0,7.0,N,-1
"Wednesday, May 22",MIA,Home,MIL,W,1.0,0.0,N,1
"Monday, May 27",MIA,@,SDP,L,1.0,2.0,D,-1
"Tuesday, May 28",MIA,@,SDP,L,0.0,4.0,N,-2
"Wednesday, May 29",MIA,@,SDP,W,9.0,1.0,D,1
"Tuesday, Jun 11",MIA,@,NYM,W,4.0,2.0,N,1
"Wednesday, Jun 12",MIA,@,NYM,L,4.0,10.0,N,-1
"Thursday, Jun 13",MIA,@,NYM,L-wo,2.0,3.0,N,-2
"Friday, Jun 14",MIA,@,WSN,L,1.0,8.0,N,-3
"Saturday, Jun 15",MIA,@,WSN,L,0.0,4.0,D,-4
"Sunday, Jun 16",MIA,@,WSN,L,1.0,3.0,D,-5
"Monday, Jun 17",MIA,Home,STL,L,6.0,7.0,N,-6
"Tuesday, Jun 18",MIA,Home,STL,W-wo,9.0,8.0,N,1
"Wednesday, Jun 19",MIA,Home,STL,W-wo,4.0,3.0,D,2
"Thursday, Jun 27",MIA,@,PHI,W,7.0,4.0,N,1
"Friday, Jun 28",MIA,@,PHI,L,0.0,2.0,N,-1
"Saturday, Jun 29",MIA,@,PHI,W,3.0,2.0,D,1
"Sunday, Jun 30",MIA,@,PHI,L,6.0,7.0,D,-1
"Friday, Jul 12",MIA,@,CIN,L,4.0,7.0,N,-4
"Saturday, Jul 13",MIA,@,CIN,L,6.0,10.0,D,-5
"Sunday, Jul 14",MIA,@,CIN,W,3.0,2.0,D,1
"Friday, Jul 19",MIA,Home,NYM,W,6.0,4.0,N,2
"Saturday, Jul 20",MIA,Home,NYM,L,0.0,1.0,D,-1
"Sunday, Jul 21",MIA,Home,NYM,W,4.0,2.0,D,1
"Monday, Jul 22",MIA,Home,NYM,L,4.0,6.0,N,-1
"Friday, Jul 26",MIA,@,MIL,W,6.0,2.0,N,1
"Saturday, Jul 27",MIA,@,MIL,W,7.0,3.0,N,2
"Sunday, Jul 28",MIA,@,MIL,L,2.0,6.0,D,-1
"Monday, Aug 5",MIA,Home,CIN,L,3.0,10.0,N,-1
"Tuesday, Aug 6",MIA,Home,CIN,L,2.0,8.0,N,-2
"Wednesday, Aug 7",MIA,Home,CIN,W,6.0,4.0,N,1
"Thursday, Aug 8",MIA,Home,CIN,L,4.0,10.0,N,-1
"Friday, Aug 9",MIA,Home,SDP,L,2.0,6.0,N,-2
"Saturday, Aug 10",MIA,Home,SDP,L,8.0,9.0,D,-3
"Sunday, Aug 11",MIA,Home,SDP,W,7.0,6.0,D,1
"Tuesday, Aug 13",MIA,@,PHI,W,5.0,0.0,N,2
"Wednesday, Aug 14",MIA,@,PHI,L,5.0,9.0,N,-1
"Friday, Aug 16",MIA,@,NYM,L,3.0,7.0,N,-2
"Saturday, Aug 17",MIA,@,NYM,L,0.0,4.0,D,-3
"Sunday, Aug 18",MIA,@,NYM,W,3.0,2.0,D,1
"Friday, Aug 23",MIA,Home,CHC,L,3.0,6.0,N,-4
"Saturday, Aug 24",MIA,Home,CHC,L,2.0,14.0,D,-5
"Sunday, Aug 25",MIA,Home,CHC,W,7.0,2.0,D,1
"Monday, Aug 26",MIA,@,COL,L,2.0,3.0,N,-1
"Tuesday, Aug 27",MIA,@,COL,W,9.0,8.0,N,1
"Wednesday, Aug 28",MIA,@,COL,L,2.0,8.0,N,-1
"Thursday, Aug 29",MIA,@,COL,W,12.0,8.0,D,1
"Friday, Aug 30",MIA,@,SFG,L,1.0,3.0,N,-1
"Saturday, Aug 31",MIA,@,SFG,W,4.0,3.0,N,1
"Sunday, Sep 1",MIA,@,SFG,W,7.0,5.0,D,2
"Tuesday, Sep 3",MIA,Home,WSN,L,2.0,6.0,N,-1
"Wednesday, Sep 4",MIA,Home,WSN,W-wo,4.0,3.0,N,1
"Thursday, Sep 5",MIA,Home,PHI,L,2.0,5.0,N,-1
"Friday, Sep 6",MIA,Home,PHI,L,2.0,16.0,N,-2
"Saturday, Sep 7",MIA,Home,PHI,W,9.0,5.0,D,1
"Sunday, Sep 8",MIA,Home,PHI,W,10.0,1.0,D,2
"Monday, Sep 9",MIA,@,PIT,L,2.0,3.0,N,-1
"Tuesday, Sep 10",MIA,@,PIT,L,4.0,6.0,N,-2
"Wednesday, Sep 11",MIA,@,PIT,L,1.0,3.0,D,-3
"Thursday, Sep 12",MIA,@,WSN,W,6.0,3.0,N,1
"Friday, Sep 13",MIA,@,WSN,L,1.0,4.0,N,-1
"Saturday, Sep 14",MIA,@,WSN,L,1.0,4.0,D,-2
"Sunday, Sep 15",MIA,@,WSN,L,3.0,4.0,D,-3
"Tuesday, Sep 17",MIA,Home,LAD,W,11.0,9.0,N,1
"Wednesday, Sep 18",MIA,Home,LAD,L,4.0,8.0,N,-1
"Thursday, Sep 19",MIA,Home,LAD,L,4.0,20.0,D,-2
"Friday, Mar 29",NYM,Home,MIL,L,1.0,3.0,D,-1
"Saturday, Mar 30",NYM,Home,MIL,L,6.0,7.0,D,-2
"Sunday, Mar 31",NYM,Home,MIL,L,1.0,4.0,D,-3
"Friday, Apr 5",NYM,@,CIN,W,3.0,2.0,N,2
"Saturday, Apr 6",NYM,@,CIN,L,6.0,9.0,D,-1
"Sunday, Apr 7",NYM,@,CIN,W,3.0,1.0,D,1
