Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Wednesday, Jun 8",PHI,@,MIL,W,10.0,0.0,N,6
"Thursday, Jun 9",PHI,@,MIL,W,8.0,3.0,D,7
"Thursday, Jun 16",PHI,@,WSN,W,10.0,1.0,N,2
"Friday, Jun 17 (1)",PHI,@,WSN,W,5.0,3.0,D,3
"Friday, Jun 17 (2)",PHI,@,WSN,W,8.0,7.0,N,4
"Saturday, Jun 18",PHI,@,WSN,W,2.0,1.0,D,5
"Sunday, Jun 19",PHI,@,WSN,L,3.0,9.0,D,-1
"Thursday, Jun 23",PHI,@,SDP,W,6.0,2.0,N,1
"Friday, Jun 24",PHI,@,SDP,L,0.0,1.0,N,-1
"Saturday, Jun 25",PHI,@,SDP,W,4.0,2.0,N,1
"Sunday, Jun 26",PHI,@,SDP,W,8.0,5.0,D,2
"Friday, Jul 1",PHI,Home,STL,W,5.0,3.0,N,2
"Saturday, Jul 2",PHI,Home,STL,L,6.0,7.0,D,-1
"Sunday, Jul 3",PHI,Home,STL,W,4.0,0.0,N,1
"Tuesday, Jul 5",PHI,Home,WSN,W,11.0,0.0,N,2
"Wednesday, Jul 6",PHI,Home,WSN,L,2.0,3.0,N,-1
"Thursday, Jul 7",PHI,Home,WSN,W,5.0,3.0,D,1
"Friday, Jul 8",PHI,@,STL,W,2.0,0.0,N,2
"Saturday, Jul 9",PHI,@,STL,W,1.0,0.0,D,3
"Sunday, Jul 10",PHI,@,STL,L,3.0,4.0,D,-1
"Monday, Jul 11",PHI,@,STL,L,1.0,6.0,N,-2
"Friday, Jul 22",PHI,Home,CHC,L,2.0,15.0,N,-1
"Saturday, Jul 23",PHI,Home,CHC,L,2.0,6.0,N,-2
"Sunday, Jul 24",PHI,Home,CHC,L,3.0,4.0,D,-3
"Thursday, Jul 28",PHI,@,PIT,W,8.0,7.0,N,2
"Friday, Jul 29",PHI,@,PIT,W,4.0,2.0,N,3
"Saturday, Jul 30",PHI,@,PIT,W,2.0,1.0,N,4
"Sunday, Jul 31",PHI,@,PIT,W,8.0,2.0,D,5
"Thursday, Aug 4",PHI,Home,WSN,W,5.0,4.0,N,2
"Friday, Aug 5",PHI,Home,WSN,W,7.0,2.0,N,3
"Saturday, Aug 6",PHI,Home,WSN,W,11.0,5.0,N,4
"Sunday, Aug 7",PHI,Home,WSN,W,13.0,1.0,D,5
"Monday, Aug 15",PHI,@,CIN,W,4.0,3.0,N,1
"Tuesday, Aug 16",PHI,@,CIN,W,11.0,4.0,N,2
"Wednesday, Aug 17",PHI,@,CIN,L-wo,0.0,1.0,D,-1
"Monday, Aug 22",PHI,Home,CIN,W,4.0,1.0,N,1
"Tuesday, Aug 23",PHI,Home,CIN,W-wo,7.0,6.0,N,2
"Wednesday, Aug 24",PHI,Home,CIN,W,7.0,5.0,N,3
"Thursday, Aug 25",PHI,Home,CIN,W,4.0,0.0,N,4
"Friday, Aug 26",PHI,Home,PIT,W,7.0,4.0,N,5
"Saturday, Aug 27",PHI,Home,PIT,W,6.0,0.0,N,6
"Sunday, Aug 28",PHI,Home,PIT,L,0.0,5.0,D,-1
"Friday, Sep 2",PHI,@,SFG,L,1.0,13.0,N,-1
"Saturday, Sep 3",PHI,@,SFG,L,4.0,5.0,D,-2
"Sunday, Sep 4",PHI,@,SFG,L-wo,3.0,5.0,D,-3
"Friday, Sep 9",PHI,Home,WSN,W,5.0,3.0,N,1
"Saturday, Sep 10",PHI,Home,WSN,W,8.0,5.0,N,2
"Sunday, Sep 11",PHI,Home,WSN,W,7.0,5.0,D,3
"Tuesday, Sep 27",PHI,@,CHC,L,1.0,2.0,N,-3
"Wednesday, Sep 28",PHI,@,CHC,L,2.0,4.0,N,-4
"Thursday, Sep 29",PHI,@,CHC,L,0.0,2.0,D,-5
"Friday, Sep 30",PHI,@,WSN,W,5.0,1.0,D,1
"Saturday, Oct 1 (1)",PHI,@,WSN,L,4.0,13.0,D,-1
"Saturday, Oct 1 (2)",PHI,@,WSN,W,8.0,2.0,N,1
"Sunday, Oct 2",PHI,@,WSN,W,8.0,1.0,D,2
"Thursday, Apr 7",CHC,Home,MIL,W,5.0,4.0,D,1
"Saturday, Apr 9",CHC,Home,MIL,W,9.0,0.0,D,2
"Sunday, Apr 10",CHC,Home,MIL,L,4.0,5.0,D,-1
"Tuesday, Apr 12",CHC,@,PIT,W,2.0,1.0,D,1
"Wednesday, Apr 13",CHC,@,PIT,L,2.0,6.0,D,-1
"Thursday, Apr 14",CHC,@,COL,W,5.0,2.0,N,1
"Friday, Apr 15",CHC,@,COL,L,5.0,6.0,N,-1
"Saturday, Apr 16",CHC,@,COL,L,6.0,9.0,N,-2
"Sunday, Apr 17",CHC,@,COL,W,6.0,4.0,D,1
"Thursday, Apr 21",CHC,Home,PIT,L,3.0,4.0,N,-3
"Friday, Apr 22",CHC,Home,PIT,L,2.0,4.0,N,-4
"Saturday, Apr 23",CHC,Home,PIT,W,21.0,0.0,D,1
"Sunday, Apr 24",CHC,Home,PIT,L,3.0,4.0,D,-1
"Friday, Apr 29",CHC,@,MIL,L,1.0,11.0,N,-2
"Saturday, Apr 30",CHC,@,MIL,L,1.0,9.0,N,-3
"Sunday, May 1",CHC,@,MIL,W,2.0,0.0,D,1
"Saturday, May 7 (1)",CHC,Home,LAD,L,0.0,7.0,D,-3
"Saturday, May 7 (2)",CHC,Home,LAD,L,2.0,6.0,N,-4
"Sunday, May 8",CHC,Home,LAD,L,1.0,7.0,N,-5
"Monday, May 9",CHC,@,SDP,W,6.0,0.0,N,1
"Tuesday, May 10",CHC,@,SDP,L,4.0,5.0,N,-1
"Wednesday, May 11",CHC,@,SDP,W,7.0,5.0,D,1
"Monday, May 16",CHC,Home,PIT,W,9.0,0.0,N,3
"Tuesday, May 17",CHC,Home,PIT,W,7.0,0.0,N,4
"Wednesday, May 18",CHC,Home,PIT,L,2.0,3.0,N,-1
"Monday, May 23",CHC,@,CIN,W,7.0,4.0,N,2
"Tuesday, May 24",CHC,@,CIN,W,11.0,4.0,N,3
"Wednesday, May 25",CHC,@,CIN,L,3.0,4.0,N,-1
"Thursday, May 26",CHC,@,CIN,L,5.0,20.0,D,-2
"Monday, May 30 (1)",CHC,Home,MIL,L,6.0,7.0,D,-2
"Monday, May 30 (2)",CHC,Home,MIL,L,1.0,3.0,N,-3
"Tuesday, May 31",CHC,Home,MIL,W,8.0,7.0,N,1
"Wednesday, Jun 1",CHC,Home,MIL,W-wo,4.0,3.0,N,2
"Thursday, Jun 2",CHC,Home,STL,W,7.0,5.0,N,3
"Friday, Jun 3",CHC,Home,STL,L,5.0,14.0,D,-1
"Saturday, Jun 4 (1)",CHC,Home,STL,W,6.0,1.0,D,1
"Saturday, Jun 4 (2)",CHC,Home,STL,L,4.0,7.0,N,-1
"Sunday, Jun 5",CHC,Home,STL,L,3.0,5.0,N,-2
"Monday, Jun 13",CHC,Home,SDP,L,1.0,4.0,N,-7
"Tuesday, Jun 14",CHC,Home,SDP,L,5.0,12.0,N,-8
"Wednesday, Jun 15",CHC,Home,SDP,L,5.0,19.0,N,-9
"Thursday, Jun 16",CHC,Home,SDP,L,4.0,6.0,D,-10
"Monday, Jun 20",CHC,@,PIT,L,1.0,12.0,N,-2
"Tuesday, Jun 21",CHC,@,PIT,L,1.0,7.0,N,-3
"Wednesday, Jun 22",CHC,@,PIT,W,14.0,5.0,N,1
"Thursday, Jun 23",CHC,@,PIT,L-wo,7.0,8.0,D,-1
"Friday, Jun 24",CHC,@,STL,W,3.0,0.0,N,1
"Saturday, Jun 25",CHC,@,STL,L,3.0,5.0,D,-1
"Sunday, Jun 26",CHC,@,STL,W,6.0,5.0,D,1
"Tuesday, Jun 28",CHC,Home,CIN,L,3.0,5.0,N,-1
"Wednesday, Jun 29",CHC,Home,CIN,W,8.0,3.0,N,1
"Thursday, Jun 30",CHC,Home,CIN,W,15.0,7.0,N,2
"Monday, Jul 4",CHC,@,MIL,L-wo,2.0,5.0,D,-2
"Tuesday, Jul 5",CHC,@,MIL,W,8.0,3.0,N,1
"Wednesday, Jul 6",CHC,@,MIL,W,2.0,1.0,D,2
"Thursday, Jul 7",CHC,@,LAD,L,3.0,5.0,N,-1
"Friday, Jul 8",CHC,@,LAD,L-wo,3.0,4.0,N,-2
"Saturday, Jul 9",CHC,@,LAD,L,2.0,4.0,N,-3
"Sunday, Jul 10",CHC,@,LAD,L,9.0,11.0,D,-4
"Monday, Jul 25",CHC,Home,PIT,W,3.0,2.0,N,5
"Tuesday, Jul 26",CHC,Home,PIT,W,4.0,2.0,D,6
"Thursday, Jul 28",CHC,@,SFG,L,2.0,4.0,N,-1
"Friday, Jul 29",CHC,@,SFG,W,4.0,2.0,N,1
"Saturday, Jul 30",CHC,@,SFG,L,4.0,5.0,N,-1
"Sunday, Jul 31",CHC,@,SFG,L,0.0,4.0,D,-2
"Tuesday, Aug 2",CHC,@,STL,L,0.0,6.0,N,-3
"Thursday, Aug 4 (1)",CHC,@,STL,L-wo,3.0,4.0,D,-4
"Thursday, Aug 4 (2)",CHC,@,STL,L,2.0,7.0,N,-5
"Monday, Aug 8",CHC,Home,WSN,W,6.0,3.0,N,1
"Tuesday, Aug 9",CHC,Home,WSN,L,5.0,6.0,N,-1
"Wednesday, Aug 10",CHC,Home,WSN,W,4.0,2.0,D,1
"Thursday, Aug 11",CHC,@,CIN,W,4.0,2.0,N,2
"Saturday, Aug 13",CHC,@,CIN,W,7.0,2.0,N,3
"Sunday, Aug 14",CHC,@,CIN,L,5.0,8.0,D,-1
"Monday, Aug 15",CHC,@,WSN,L,4.0,5.0,N,-2
"Tuesday, Aug 16",CHC,@,WSN,W,7.0,5.0,N,1
"Wednesday, Aug 17",CHC,@,WSN,W,3.0,2.0,D,2
"Friday, Aug 19",CHC,Home,MIL,W,8.0,7.0,D,4
"Saturday, Aug 20",CHC,Home,MIL,W-wo,6.0,5.0,D,5
"Sunday, Aug 21",CHC,Home,MIL,L,2.0,5.0,D,-1
"Monday, Aug 22",CHC,Home,STL,L,0.0,1.0,N,-2
"Tuesday, Aug 23 (1)",CHC,Home,STL,W,2.0,0.0,D,1
"Tuesday, Aug 23 (2)",CHC,Home,STL,L,3.0,13.0,N,-1
"Wednesday, Aug 24",CHC,Home,STL,W,7.0,1.0,N,1
"Thursday, Aug 25",CHC,Home,STL,L,3.0,8.0,D,-1
"Friday, Aug 26",CHC,@,MIL,W,4.0,3.0,N,1
"Saturday, Aug 27",CHC,@,MIL,L,0.0,7.0,N,-1
"Sunday, Aug 28",CHC,@,MIL,L,7.0,9.0,D,-2
"Friday, Sep 2",CHC,@,STL,L,0.0,8.0,N,-1
"Saturday, Sep 3",CHC,@,STL,L,4.0,8.0,N,-2
"Sunday, Sep 4",CHC,@,STL,L,0.0,2.0,D,-3
"Tuesday, Sep 6",CHC,Home,CIN,W,9.0,3.0,N,1
"Wednesday, Sep 7",CHC,Home,CIN,L,1.0,7.0,N,-1
"Thursday, Sep 8",CHC,Home,CIN,L,3.0,4.0,D,-2
"Friday, Sep 9",CHC,Home,SFG,W,4.0,2.0,D,1
"Saturday, Sep 10",CHC,Home,SFG,L,2.0,5.0,D,-1
"Sunday, Sep 11",CHC,Home,SFG,L,2.0,4.0,N,-2
"Friday, Sep 16",CHC,Home,COL,W,2.0,1.0,D,4
"Saturday, Sep 17",CHC,Home,COL,L,1.0,3.0,D,-1
"Sunday, Sep 18",CHC,Home,COL,L,3.0,4.0,D,-2
"Thursday, Sep 22",CHC,@,PIT,W,3.0,2.0,N,3
"Friday, Sep 23",CHC,@,PIT,W,6.0,5.0,N,4
"Saturday, Sep 24",CHC,@,PIT,L,0.0,6.0,N,-1
"Sunday, Sep 25",CHC,@,PIT,W,8.0,3.0,D,1
"Friday, Sep 30",CHC,Home,CIN,W,6.0,1.0,D,5
"Saturday, Oct 1",CHC,Home,CIN,W,2.0,1.0,D,6
"Sunday, Oct 2",CHC,Home,CIN,W,8.0,1.0,D,7
"Monday, Oct 3",CHC,@,CIN,L,1.0,3.0,N,-1
"Tuesday, Oct 4",CHC,@,CIN,L-wo,2.0,3.0,N,-2
"Wednesday, Oct 5",CHC,@,CIN,W,15.0,2.0,D,1
"Thursday, Apr 14",CIN,@,LAD,L,3.0,9.0,N,-3
"Friday, Apr 15",CIN,@,LAD,L,1.0,3.0,N,-4
"Saturday, Apr 16",CIN,@,LAD,L,2.0,5.0,N,-5
"Sunday, Apr 17",CIN,@,LAD,L,1.0,9.0,D,-6
"Monday, Apr 18",CIN,@,SDP,L,1.0,4.0,N,-7
"Tuesday, Apr 19",CIN,@,SDP,L,2.0,6.0,N,-8
"Wednesday, Apr 20",CIN,@,SDP,L,0.0,6.0,D,-9
"Friday, Apr 22",CIN,Home,STL,L,2.0,4.0,N,-10
"Saturday, Apr 23",CIN,Home,STL,L,0.0,5.0,D,-11
"Sunday, Apr 24",CIN,Home,STL,W,4.0,1.0,D,1
"Tuesday, Apr 26",CIN,Home,SDP,L,6.0,9.0,N,-1
"Wednesday, Apr 27",CIN,Home,SDP,L,5.0,8.0,N,-2
"Thursday, Apr 28",CIN,Home,SDP,L,5.0,7.0,D,-3
"Friday, Apr 29",CIN,@,COL,L,4.0,10.0,N,-4
"Saturday, Apr 30",CIN,@,COL,L,3.0,4.0,N,-5
"Sunday, May 1",CIN,@,COL,L,1.0,10.0,D,-6
"Tuesday, May 3",CIN,@,MIL,L,3.0,6.0,N,-7
"Wednesday, May 4",CIN,@,MIL,L,4.0,18.0,N,-8
"Thursday, May 5",CIN,@,MIL,L,5.0,10.0,D,-9
"Saturday, May 7 (1)",CIN,Home,PIT,W,9.0,2.0,D,1
"Saturday, May 7 (2)",CIN,Home,PIT,L,5.0,8.0,N,-1
"Sunday, May 8",CIN,Home,PIT,W,7.0,3.0,D,1
"Monday, May 9",CIN,Home,MIL,W,10.0,5.0,N,2
"Tuesday, May 10",CIN,Home,MIL,L,4.0,5.0,N,-1
"Wednesday, May 11",CIN,Home,MIL,W,14.0,11.0,D,1
"Thursday, May 12",CIN,@,PIT,W,4.0,0.0,N,2
"Friday, May 13",CIN,@,PIT,W,8.0,2.0,N,3
"Saturday, May 14",CIN,@,PIT,L,1.0,3.0,N,-1
"Sunday, May 15",CIN,@,PIT,L,0.0,1.0,D,-2
"Friday, May 27",CIN,Home,SFG,W,5.0,1.0,N,3
"Saturday, May 28",CIN,Home,SFG,W,3.0,2.0,D,4
"Sunday, May 29",CIN,Home,SFG,L,4.0,6.0,D,-1
"Thursday, Jun 2",CIN,Home,WSN,W,8.0,1.0,N,1
"Friday, Jun 3",CIN,Home,WSN,L,5.0,8.0,N,-1
"Saturday, Jun 4",CIN,Home,WSN,L,8.0,10.0,D,-2
"Sunday, Jun 5",CIN,Home,WSN,L,4.0,5.0,D,-3
"Friday, Jun 10",CIN,@,STL,L,0.0,2.0,N,-3
"Saturday, Jun 11",CIN,@,STL,L-wo,4.0,5.0,D,-4
"Sunday, Jun 12",CIN,@,STL,W,7.0,6.0,D,1
"Friday, Jun 17",CIN,Home,MIL,L,4.0,5.0,N,-2
"Saturday, Jun 18",CIN,Home,MIL,L,3.0,7.0,D,-3
"Sunday, Jun 19",CIN,Home,MIL,L,3.0,6.0,D,-4
"Tuesday, Jun 21",CIN,Home,LAD,L,2.0,8.0,N,-5
"Wednesday, Jun 22",CIN,Home,LAD,L,4.0,8.0,N,-6
"Thursday, Jun 23",CIN,Home,LAD,L,5.0,10.0,D,-7
"Friday, Jun 24",CIN,@,SFG,W,4.0,2.0,N,1
"Saturday, Jun 25",CIN,@,SFG,L,2.0,9.0,D,-1
"Sunday, Jun 26",CIN,@,SFG,W,10.0,3.0,D,1
"Thursday, Jul 7 (1)",CIN,Home,PIT,L,2.0,4.0,D,-2
"Thursday, Jul 7 (2)",CIN,Home,PIT,W,5.0,1.0,N,1
"Friday, Jul 15",CIN,@,STL,L,3.0,7.0,N,-1
"Saturday, Jul 16",CIN,@,STL,L,3.0,11.0,D,-2
"Friday, Jul 22",CIN,Home,STL,W,9.0,5.0,N,1
"Saturday, Jul 23",CIN,Home,STL,L,3.0,6.0,N,-1
"Sunday, Jul 24",CIN,Home,STL,W,6.0,3.0,D,1
"Friday, Aug 5",CIN,@,MIL,L,1.0,5.0,N,-2
"Saturday, Aug 6",CIN,@,MIL,W,7.0,5.0,N,1
"Sunday, Aug 7",CIN,@,MIL,W,4.0,2.0,D,2
"Friday, Aug 19",CIN,@,PIT,L-wo,4.0,5.0,N,-1
"Saturday, Aug 20",CIN,@,PIT,W,10.0,1.0,N,1
"Sunday, Aug 21",CIN,@,PIT,W,9.0,5.0,D,2
"Friday, Aug 26",CIN,@,WSN,W,7.0,3.0,N,1
"Saturday, Aug 27",CIN,@,WSN,W,6.0,2.0,N,2
"Sunday, Aug 28",CIN,@,WSN,L,2.0,3.0,D,-1
"Monday, Aug 29",CIN,Home,STL,L,4.0,13.0,N,-2
"Tuesday, Aug 30",CIN,Home,STL,W,5.0,1.0,N,1
"Wednesday, Aug 31",CIN,Home,STL,L,3.0,5.0,N,-1
"Friday, Sep 2",CIN,Home,COL,W-wo,3.0,2.0,N,1
"Sunday, Sep 4 (1)",CIN,Home,COL,L,4.0,8.0,D,-1
"Sunday, Sep 4 (2)",CIN,Home,COL,W,10.0,0.0,D,1
"Friday, Sep 9",CIN,@,MIL,W,8.0,2.0,N,3
"Saturday, Sep 10",CIN,@,MIL,L,1.0,5.0,N,-1
"Sunday, Sep 11",CIN,@,MIL,L,6.0,7.0,D,-2
"Monday, Sep 12",CIN,Home,PIT,L,3.0,6.0,N,-3
"Tuesday, Sep 13 (1)",CIN,Home,PIT,L,1.0,6.0,D,-4
"Tuesday, Sep 13 (2)",CIN,Home,PIT,L,0.0,1.0,N,-5
"Wednesday, Sep 14",CIN,Home,PIT,L,4.0,10.0,D,-6
"Thursday, Sep 15",CIN,@,STL,W,3.0,2.0,N,1
"Friday, Sep 16",CIN,@,STL,L,5.0,6.0,N,-1
"Saturday, Sep 17 (1)",CIN,@,STL,L,1.0,5.0,D,-2
"Saturday, Sep 17 (2)",CIN,@,STL,L-wo,0.0,1.0,N,-3
"Sunday, Sep 18",CIN,@,STL,W,3.0,0.0,D,1
"Thursday, Sep 22",CIN,Home,MIL,L,1.0,5.0,N,-1
"Friday, Sep 23",CIN,Home,MIL,L,3.0,5.0,N,-2
"Saturday, Sep 24",CIN,Home,MIL,L,2.0,10.0,N,-3
"Sunday, Sep 25",CIN,Home,MIL,W,2.0,1.0,D,1
"Monday, Sep 26",CIN,@,PIT,L,3.0,8.0,N,-1
"Tuesday, Sep 27",CIN,@,PIT,L,1.0,4.0,N,-2
"Wednesday, Sep 28",CIN,@,PIT,L-wo,3.0,4.0,D,-3
"Friday, Apr 8",COL,Home,LAD,L,3.0,5.0,D,-1
"Saturday, Apr 9",COL,Home,LAD,W,3.0,2.0,N,1
"Sunday, Apr 10",COL,Home,LAD,W,9.0,4.0,D,2
"Tuesday, May 3",COL,Home,WSN,L,2.0,10.0,N,-1
"Wednesday, May 4",COL,Home,WSN,W,5.0,2.0,N,1
"Thursday, May 5",COL,Home,WSN,W,9.0,7.0,D,2
"Monday, May 9",COL,@,SFG,L,5.0,8.0,N,-2
"Tuesday, May 10",COL,@,SFG,L,2.0,9.0,N,-3
"Wednesday, May 11",COL,@,SFG,L,1.0,7.0,D,-4
"Monday, May 16",COL,Home,SFG,L,6.0,7.0,N,-2
"Tuesday, May 17",COL,Home,SFG,L,7.0,10.0,N,-3
"Wednesday, May 18",COL,Home,SFG,W,5.0,3.0,D,1
"Monday, May 23",COL,@,PIT,L,1.0,2.0,N,-2
"Tuesday, May 24",COL,@,PIT,W,2.0,1.0,N,1
"Wednesday, May 25",COL,@,PIT,L,5.0,10.0,D,-1
"Thursday, May 26",COL,@,WSN,L,3.0,7.0,N,-2
"Saturday, May 28 (1)",COL,@,WSN,L,7.0,13.0,D,-3
"Saturday, May 28 (2)",COL,@,WSN,W,3.0,2.0,N,1
"Sunday, May 29",COL,@,WSN,L,5.0,6.0,D,-1
"Tuesday, Jun 7",COL,@,SFG,W,5.0,3.0,N,1
"Wednesday, Jun 8",COL,@,SFG,L-wo,1.0,2.0,N,-1
"Thursday, Jun 9",COL,@,SFG,W,4.0,2.0,D,1
"Friday, Jun 10",COL,@,SDP,L,0.0,9.0,N,-1
"Saturday, Jun 11 (1)",COL,@,SDP,L-wo,1.0,2.0,D,-2
"Saturday, Jun 11 (2)",COL,@,SDP,W,6.0,2.0,N,1
"Sunday, Jun 12",COL,@,SDP,W,4.0,2.0,D,2
"Friday, Jun 17",COL,Home,SDP,W,10.0,4.0,N,1
"Saturday, Jun 18",COL,Home,SDP,W,5.0,4.0,N,2
"Sunday, Jun 19",COL,Home,SDP,W,8.0,3.0,D,3
"Monday, Jun 27",COL,Home,LAD,W,4.0,0.0,N,1
"Tuesday, Jun 28",COL,Home,LAD,W,7.0,4.0,N,2
"Wednesday, Jun 29",COL,Home,LAD,L,4.0,8.0,N,-1
"Monday, Jul 4",COL,@,LAD,L,3.0,5.0,N,-1
"Tuesday, Jul 5",COL,@,LAD,L,2.0,5.0,N,-2
"Wednesday, Jul 6",COL,@,LAD,L-wo,1.0,2.0,N,-3
"Monday, Jul 11",COL,Home,SDP,L,5.0,6.0,N,-1
"Tuesday, Jul 12",COL,Home,SDP,W,5.0,3.0,N,1
"Wednesday, Jul 13",COL,Home,SDP,W,10.0,6.0,N,2
"Thursday, Jul 14",COL,Home,SDP,W,8.0,5.0,D,3
"Friday, Jul 15",COL,Home,PIT,W,13.0,2.0,N,4
"Saturday, Jul 16",COL,Home,PIT,W,2.0,0.0,D,5
"Sunday, Jul 17",COL,Home,PIT,L,3.0,8.0,D,-1
"Friday, Jul 22",COL,@,MIL,L-wo,5.0,6.0,N,-2
"Saturday, Jul 23",COL,@,MIL,L,4.0,9.0,N,-3
"Sunday, Jul 24",COL,@,MIL,L,9.0,10.0,D,-4
"Monday, Jul 25",COL,@,MIL,W,2.0,0.0,N,1
"Thursday, Jul 28",COL,Home,LAD,L,0.0,13.0,N,-1
"Friday, Jul 29",COL,Home,LAD,L,4.0,5.0,N,-2
"Saturday, Jul 30",COL,Home,LAD,W,5.0,3.0,N,1
"Sunday, Jul 31",COL,Home,LAD,L,3.0,7.0,D,-1
"Monday, Aug 1",COL,@,SDP,L,1.0,4.0,N,-2
"Tuesday, Aug 2 (1)",COL,@,SDP,L,5.0,13.0,D,-3
"Tuesday, Aug 2 (2)",COL,@,SDP,L-wo,2.0,3.0,N,-4
"Wednesday, Aug 3",COL,@,SDP,L,1.0,9.0,N,-5
"Thursday, Aug 4",COL,@,SDP,W,7.0,3.0,D,1
"Tuesday, Aug 9",COL,Home,STL,W,16.0,5.0,N,1
"Wednesday, Aug 10",COL,Home,STL,L,5.0,9.0,N,-1
"Thursday, Aug 11",COL,Home,STL,W,8.0,6.0,D,1
"Tuesday, Aug 16",COL,@,STL,L-wo,4.0,5.0,N,-3
"Wednesday, Aug 17",COL,@,STL,L,1.0,5.0,N,-4
"Thursday, Aug 18",COL,@,STL,L,0.0,13.0,D,-5
"Friday, Aug 19",COL,Home,SFG,W,7.0,4.0,N,1
"Saturday, Aug 20",COL,Home,SFG,W-wo,4.0,3.0,N,2
"Sunday, Aug 21",COL,Home,SFG,L,8.0,9.0,D,-1
"Monday, Sep 5",COL,Home,MIL,L,4.0,6.0,D,-2
"Tuesday, Sep 6",COL,Home,MIL,W-wo,10.0,7.0,N,1
"Wednesday, Sep 7",COL,Home,MIL,W,8.0,4.0,D,2
"Monday, Sep 19",COL,Home,SFG,L,7.0,10.0,N,-1
"Tuesday, Sep 20",COL,Home,SFG,L,3.0,6.0,N,-2
"Wednesday, Sep 21",COL,Home,SFG,L,1.0,6.0,N,-3
"Thursday, Sep 22",COL,Home,SFG,L,0.0,3.0,D,-4
"Friday, Sep 23",COL,Home,SDP,W-wo,4.0,3.0,N,1
"Saturday, Sep 24",COL,Home,SDP,L,3.0,9.0,N,-1
"Sunday, Sep 25",COL,Home,SDP,L,6.0,13.0,D,-2
"Tuesday, Sep 27",COL,@,SFG,L,2.0,5.0,N,-3
"Wednesday, Sep 28",COL,@,SFG,L,3.0,6.0,N,-4
"Thursday, Sep 29",COL,@,SFG,L,4.0,6.0,N,-5
"Friday, Sep 30",COL,@,LAD,L,1.0,10.0,N,-6
"Saturday, Oct 1",COL,@,LAD,L,4.0,6.0,N,-7
"Sunday, Oct 2",COL,@,LAD,W,4.0,1.0,D,1
"Monday, Oct 3",COL,@,LAD,W,2.0,1.0,N,2
"Tuesday, Oct 4",COL,@,LAD,W,5.0,2.0,N,3
"Wednesday, Oct 5",COL,@,LAD,L,1.0,6.0,D,-1
"Friday, Apr 22",LAD,@,SDP,W,6.0,1.0,N,2
"Saturday, Apr 23",LAD,@,SDP,L-wo,2.0,3.0,N,-1
"Sunday, Apr 24",LAD,@,SDP,W,10.0,2.0,D,1
"Tuesday, May 3",LAD,Home,SFG,W,3.0,1.0,N,2
"Wednesday, May 4",LAD,Home,SFG,W,9.0,1.0,N,3
"Monday, May 9",LAD,@,PIT,L,1.0,5.0,N,-1
"Tuesday, May 10",LAD,@,PIT,W,11.0,1.0,N,1
"Wednesday, May 11",LAD,@,PIT,L,3.0,5.0,D,-1
"Monday, May 23",LAD,@,WSN,W,10.0,1.0,N,1
"Tuesday, May 24",LAD,@,WSN,W,9.0,4.0,N,2
"Wednesday, May 25",LAD,@,WSN,L,0.0,1.0,D,-1
"Monday, May 30",LAD,Home,PIT,L,5.0,6.0,N,-1
"Tuesday, May 31",LAD,Home,PIT,L,3.0,5.0,N,-2
"Wednesday, Jun 1",LAD,Home,PIT,L,4.0,8.0,N,-3
"Friday, Jun 10",LAD,@,SFG,L,2.0,7.0,N,-1
"Saturday, Jun 11",LAD,@,SFG,L,2.0,3.0,D,-2
"Sunday, Jun 12",LAD,@,SFG,L,0.0,2.0,D,-3
"Thursday, Jun 30",LAD,Home,SDP,W,3.0,1.0,N,2
"Friday, Jul 1",LAD,Home,SDP,W,5.0,1.0,N,3
"Saturday, Jul 2",LAD,Home,SDP,W,7.0,2.0,D,4
"Sunday, Jul 3",LAD,Home,SDP,L,2.0,4.0,D,-1
"Tuesday, Jul 12",LAD,@,STL,L,6.0,7.0,N,-1
"Wednesday, Jul 13",LAD,@,STL,W,7.0,6.0,N,1
"Thursday, Jul 14",LAD,@,STL,W,4.0,0.0,N,2
"Thursday, Jul 21",LAD,Home,SFG,W,9.0,6.0,N,5
"Friday, Jul 22",LAD,Home,SFG,W,5.0,1.0,N,6
"Saturday, Jul 23",LAD,Home,SFG,W,4.0,2.0,D,7
"Sunday, Jul 24",LAD,Home,SFG,W,7.0,4.0,D,8
"Monday, Jul 25",LAD,Home,WSN,L,1.0,4.0,N,-1
"Tuesday, Jul 26",LAD,Home,WSN,L,3.0,8.0,N,-2
"Wednesday, Jul 27",LAD,Home,WSN,W,7.0,1.0,D,1
"Monday, Aug 1",LAD,@,SFG,W,8.0,2.0,N,2
"Tuesday, Aug 2",LAD,@,SFG,W,9.0,5.0,N,3
"Wednesday, Aug 3",LAD,@,SFG,W,3.0,0.0,N,4
"Thursday, Aug 4",LAD,@,SFG,W,5.0,3.0,D,5
"Friday, Aug 5",LAD,Home,SDP,W,8.0,1.0,N,6
"Saturday, Aug 6",LAD,Home,SDP,W,8.0,3.0,N,7
"Sunday, Aug 7",LAD,Home,SDP,W,4.0,0.0,D,8
"Monday, Aug 15",LAD,@,MIL,W,4.0,0.0,N,1
"Tuesday, Aug 16",LAD,@,MIL,L-wo,4.0,5.0,N,-1
"Wednesday, Aug 17",LAD,@,MIL,W,2.0,1.0,N,1
