game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20000212.0,2000-11-29,2000-01,DET,NJN,97,76,1,4.0,4.0,-1.4,-1.5,96.2,92.4,97.6,93.9,2.0,0.0,0,1,13.023809523809526,14.214285714285715,23.373309523809525,28.078171428571427,-5.2142857142857135,-1.6780219780219778,28.5,27.214285714285715,0.0,12.0,10.277021789932544,8.138369690821976,0.4486,0.4396,0.3255,0.3778
20000215.0,2000-11-29,2000-01,LAC,GSW,106,83,1,3.0,3.0,-5.5,-3.3,84.5,91.3,90.0,94.6,1.0,3.0,0,0,12.0,15.857142857142856,26.07367222222222,33.63461904761905,-22.97857142857143,-10.433982683982684,6.642857142857143,21.071428571428573,7.733333333333333,9.727272727272728,4.386851208994487,4.705694234061915,0.4116000000000001,0.4157999999999999,0.2515,0.2896
20000213.0,2000-11-29,2000-01,MIN,DEN,100,107,0,6.0,6.0,1.7,-5.8,97.5,93.3,95.8,99.1,0.0,3.0,1,0,17.261904761904763,15.161172161172162,32.91486666666667,27.92982051282052,6.1,-12.186813186813186,23.714285714285715,15.76923076923077,9.928571428571429,8.857142857142858,5.903244812789649,3.919440578800847,0.4545,0.4376,0.3974,0.3599
20000208.0,2000-11-29,2000-01,NYK,MIA,81,84,0,6.0,3.0,3.1,-4.5,84.2,83.6,81.1,88.1,1.0,0.0,0,1,14.949999999999998,12.571428571428571,33.813155555555554,36.66882197802197,13.457692307692309,1.7923076923076922,15.916666666666666,8.071428571428571,4.307692307692308,5.571428571428571,4.88068718934952,5.223940909714141,0.42,0.3999,0.3198,0.3193
20000210.0,2000-11-29,2000-01,ORL,UTA,86,88,0,2.0,7.0,-3.5,11.4,94.4,96.3,97.9,84.9,1.0,0.0,0,1,16.67222222222222,16.626373626373624,32.64351507936508,29.187941391941397,-14.297619047619053,38.09249084249084,22.75,23.307692307692307,8.8,6.714285714285714,5.8458888688262505,6.13741990682594,0.415,0.4821,0.3560999999999999,0.3628
20000209.0,2000-11-29,2000-01,PHI,WAS,93,87,1,8.0,2.0,4.3,-7.4,89.6,90.9,85.3,98.3,3.0,0.0,0,1,15.87179487179487,12.911111111111111,33.40420512820513,30.354644444444443,27.60897435897436,-7.8,13.76923076923077,15.666666666666666,7.583333333333333,14.6,5.352963161335828,3.87181649396804,0.4221,0.4327,0.2455,0.3163
20000214.0,2000-11-29,2000-01,SAS,SAC,82,79,1,6.0,8.0,4.5,13.1,91.9,102.7,87.4,89.6,3.0,0.0,0,1,14.153846153846152,18.63170163170163,28.715666666666664,34.03973747086247,29.0,49.90122377622377,17.307692307692307,25.818181818181817,12.615384615384617,5.307692307692308,3.7642562673851416,7.687415410582333,0.432,0.4655,0.3713,0.3163
20000216.0,2000-11-29,2000-01,VAN,PHX,109,106,1,2.0,8.0,-4.0,7.0,87.5,92.1,91.5,85.1,1.0,3.0,0,0,13.66117216117216,15.692307692307692,29.01763553113553,34.53051282051282,-10.125274725274725,28.11111111111111,19.76923076923077,19.384615384615383,3.8,1.7777777777777777,6.06254279904022,6.4000663546369045,0.4336,0.4410999999999999,0.3632,0.2559999999999999
20000221.0,2000-11-30,2000-01,POR,DAL,95,84,1,7.0,7.0,5.0,1.8,95.4,95.3,90.4,93.5,1.0,1.0,0,0,14.645833333333334,17.044444444444444,30.12511858974359,26.97583333333333,20.096153846153847,0.8888888888888888,20.1875,18.933333333333334,12.6875,6.333333333333333,6.035950502729492,6.784937626892604,0.4808999999999999,0.4507,0.4012,0.3637
20000220.0,2000-11-30,2000-01,GSW,IND,99,95,1,3.0,5.0,-4.9,-0.7,88.9,94.8,93.8,95.5,0.0,1.0,1,0,16.745299145299146,15.615384615384611,33.83871623931624,34.96436324786325,-15.348717948717947,-10.282051282051285,17.2,18.0,2.6666666666666665,2.6153846153846154,6.494570027508293,7.311499701658669,0.4104,0.4442,0.2895999999999999,0.3461999999999999
20000218.0,2000-11-30,2000-01,MIL,BOS,108,97,1,4.0,5.0,-3.0,-1.0,94.4,95.8,97.4,96.8,1.0,1.0,0,0,19.49206349206349,18.047619047619047,32.54124358974359,29.67209523809523,-14.775641025641027,2.7380952380952377,19.33333333333333,21.5,10.571428571428571,3.333333333333333,6.106949602126282,8.049051248533067,0.4347999999999999,0.4244,0.3709,0.3552
20000217.0,2000-11-30,2000-01,ATL,CHI,82,91,0,3.0,1.0,-4.3,-17.5,88.0,81.1,92.3,98.6,1.0,1.0,0,0,10.622222222222222,14.642857142857144,27.463028205128204,29.27469047619047,-18.5525641025641,-55.28351648351648,10.2,15.714285714285714,11.416666666666666,7.230769230769231,3.6782607101525375,5.666857556376689,0.4408999999999999,0.3852,0.3528,0.2732
20000219.0,2000-11-30,2000-01,DEN,HOU,105,109,0,6.0,6.0,-5.3,1.5,93.1,91.4,98.4,89.9,0.0,1.0,1,0,14.431746031746032,13.511111111111113,28.476926984126983,28.12941367521368,-7.585714285714285,7.143589743589744,15.857142857142858,16.866666666666667,8.333333333333334,10.846153846153848,4.065886695210746,5.059476627827677,0.4394999999999999,0.4516,0.4078,0.3464
20000223.0,2000-12-01,2000-01,BOS,MIN,98,102,0,5.0,6.0,-1.9,1.2,95.4,96.8,97.3,95.6,0.0,1.0,1,0,17.400000000000002,17.24848484848485,30.18586984126984,33.045129292929296,-0.8476190476190475,4.533333333333333,21.4,23.8,7.133333333333334,9.666666666666666,8.184593679355446,5.814244458974129,0.4274,0.4514,0.3684,0.3775
20000229.0,2000-12-01,2000-01,CHI,NYK,86,91,0,1.0,5.0,-17.1,2.6,80.7,82.0,97.8,79.4,0.0,1.0,1,0,14.142857142857144,13.094551282051285,29.665001010101008,33.99042948717949,-48.82034632034632,13.51304945054945,16.666666666666668,18.1875,7.071428571428571,4.428571428571429,5.908954179158004,4.891725865592736,0.3918,0.4091,0.2176,0.2769
