game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_net_rating_l10,away_net_rating_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20100158,2001-11-21,2001-02,ORL,MIN,117,106,1,4.0,9.0,0.3,11.7,101.1,101.9,100.8,90.2,3.0,0.0,0,1,17.818181818181817,18.133333333333333,30.93871212121212,33.31419999999999,6.87878787878788,67.60000000000001,23.181818181818183,21.6,3.2,8.6,6.9543801173101825,5.872563324477651,0.41100000000000003,0.4809,0.3153,0.41180000000000005
20100165,2001-11-22,2001-02,IND,WAS,110,103,1,5.0,2.0,0.0,-5.8,100.3,91.4,100.3,97.2,1.0,1.0,0,0,15.04871794871795,17.566666666666666,34.28434102564103,28.133288888888888,10.846153846153848,-10.833333333333332,10.923076923076923,8.6,6.461538461538462,5.2,5.844055797618677,8.629484341488777,0.4399,0.42279999999999995,0.37870000000000004,0.3584
20100167,2001-11-22,2001-02,LAC,NJN,90,95,0,5.0,7.0,2.5,3.5,101.2,93.9,98.7,90.4,1.0,0.0,0,1,16.727272727272727,14.787878787878787,32.96343434343434,30.41633333333333,-1.545454545454545,9.272727272727273,21.818181818181817,15.818181818181818,9.636363636363637,4.363636363636363,4.6608681015509426,4.567733281160765,0.4509,0.42889999999999995,0.36460000000000004,0.3054
20100168,2001-11-23,2001-02,PHI,CLE,79,68,1,6.0,3.0,2.8,-8.1,88.3,89.2,85.5,97.3,1.0,1.0,0,0,17.8030303030303,10.419191919191919,37.32951616161616,31.05906313131313,22.769696969696977,-29.651515151515156,26.833333333333332,9.75,3.8181818181818183,10.5,7.480404766035604,3.4394740345766652,0.4295,0.4274,0.27240000000000003,0.38980000000000004
20100175,2001-11-23,2001-02,UTA,LAC,106,101,1,4.0,5.0,-4.7,2.6,92.9,101.0,97.6,98.4,1.0,0.0,0,1,17.555555555555554,15.333333333333334,29.188833333333328,32.444,-14.833333333333332,-6.166666666666667,23.25,13.916666666666666,3.3333333333333335,5.916666666666667,7.920028525949376,5.471242157018892,0.44939999999999997,0.4575,0.277,0.35330000000000006
20100176,2001-11-23,2001-02,POR,DEN,97,90,1,5.0,5.0,1.9,-1.3,95.2,93.5,93.3,94.8,1.0,1.0,0,0,14.83003663003663,14.972222222222221,31.469133821733816,30.586388888888884,0.5054945054945055,-8.666666666666668,17.46153846153846,9.0,6.25,6.333333333333333,4.614104945594725,7.360319663951802,0.4683,0.42190000000000005,0.2864,0.3125
20100170,2001-11-23,2001-02,MIA,DAL,94,104,0,2.0,5.0,-5.7,-3.0,81.7,96.1,87.4,99.1,2.0,1.0,0,0,11.933333333333332,19.179292929292927,27.16778333333333,33.300687373737375,-12.75,-1.898484848484848,18.9,20.454545454545453,7.2,7.0,5.661308741507273,6.314093855915031,0.42699999999999994,0.4413,0.3583,0.3096
20100174,2001-11-23,2001-02,MEM,PHX,89,103,0,1.0,5.0,-10.5,3.5,90.2,97.3,100.7,93.8,1.0,1.0,0,0,15.088888888888889,15.813131313131315,32.31997037037037,29.795921356421353,-20.522222222222222,14.165917415917413,12.8,19.416666666666668,2.0,3.923076923076923,6.4544459427578715,6.460123086730548,0.4133,0.4753,0.3012,0.2838
20100178,2001-11-23,2001-02,LAL,GSW,106,90,1,9.0,6.0,9.1,-0.5,100.1,91.9,91.0,92.4,1.0,2.0,0,0,19.545454545454543,13.083333333333334,29.63275757575758,28.37886111111111,38.63636363636363,-2.666666666666668,4.090909090909091,16.75,10.363636363636363,9.75,10.74677221065276,2.721697795290449,0.4636,0.40120000000000006,0.3336,0.3672
20100173,2001-11-23,2001-02,IND,SAS,79,97,0,6.0,8.0,2.0,8.3,101.3,103.0,99.3,94.7,0.0,1.0,1,0,19.13203463203463,15.4,34.59357142857142,30.05346666666667,13.324675324675324,32.7,22.428571428571427,23.8,6.857142857142857,6.2,5.629990212273578,5.996915874013909,0.4534000000000001,0.47350000000000003,0.3787,0.46699999999999997
